voyage_id,sample_id,sampling_date,lat,long,eDNA (seawater volume in L),Collection method,Filtration device
V10_CKI,V10_CKI_U_29_DI,27/11/2022,-11.49663333,100.4594333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_29_1,27/11/2022,-11.49663333,100.4594333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_29_2,27/11/2022,-11.49663333,100.4594333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_29_3,27/11/2022,-11.49663333,100.4594333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_29_4,27/11/2022,-11.49663333,100.4594333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_29_5,27/11/2022,-11.49663333,100.4594333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_29_WC,27/11/2022,-11.49663333,100.4594333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_29_DI,27/11/2022,-11.49663333,100.4594333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_30_1,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_30_2,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_30_3,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_30_4,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_30_5,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_30_WC,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_30_DI,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_30_1,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_30_2,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_30_3,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_30_4,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_30_5,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_30_WC,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_30_DI,28/11/2022,-11.77741667,99.1414,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_31_1,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_31_2,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_31_3,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_31_4,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_31_5,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_31_WC,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_31_DI,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_31_1,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_31_2,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_31_3,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_31_4,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_31_5,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_31_WC,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_31_DI,28/11/2022,-11.88815,98.16371667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_32_1,29/11/2022,-11.76896667,96.85125,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_32_2,29/11/2022,-11.76896667,96.85125,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_32_3,29/11/2022,-11.76896667,96.85125,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_32_4,29/11/2022,-11.76896667,96.85125,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_32_5,29/11/2022,-11.76896667,96.85125,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_32_WC,29/11/2022,-11.76896667,96.85125,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_32_DI,29/11/2022,-11.76896667,96.85125,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_33_1,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_33_2,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_33_3,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_33_4,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_33_5,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_33_WC,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_33_DI,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_33_1,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_33_2,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_33_3,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_33_4,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_33_5,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_33_WC,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_33_DI,30/11/2022,-11.3125,96.83815,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_34_1,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_34_2,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_34_3,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_34_4,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_34_5,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_34_WC,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_34_DI,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_34_1,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_34_2,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_34_3,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_34_4,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_34_5,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_34_WC,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_34_DI,30/11/2022,-10.65068333,96.81435,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_35_1,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_35_2,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_35_3,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_35_4,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_35_5,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_35_WC,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_35_DI,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_35_1,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_35_2,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_35_3,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_35_4,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_35_5,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_35_WC,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_35_DI,30/11/2022,-9.982016667,96.86286667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_36_1,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_36_2,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_36_3,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_36_4,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_36_5,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_36_WC,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_36_DI,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_36_1,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_36_2,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_36_3,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_36_4,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_36_5,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_36_WC,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_36_DI,30/11/2022,-9.128616667,96.83786667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_37_1,1/12/2022,-8.006183333,96.87901667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_37_2,1/12/2022,-8.006183333,96.87901667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_37_3,1/12/2022,-8.006183333,96.87901667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_37_4,1/12/2022,-8.006183333,96.87901667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_37_5,1/12/2022,-8.006183333,96.87901667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_37_WC,1/12/2022,-8.006183333,96.87901667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_37_DI,1/12/2022,-8.006183333,96.87901667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_38_1,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_38_2,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_38_3,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_38_4,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_38_5,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_38_WC,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_38_DI,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_38_1,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_38_2,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_38_3,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_38_4,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_38_5,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_38_WC,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_38_DI,1/12/2022,-8.0575,98.09801667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_39_1,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_39_2,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_39_3,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_39_4,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_39_5,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_39_WC,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_39_DI,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_39_1,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_39_2,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_39_3,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_39_4,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_39_5,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_39_WC,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_39_DI,1/12/2022,-8.338533333,99.06971667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_40_1,2/12/2022,-8.667983333,100.1295333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_40_2,2/12/2022,-8.667983333,100.1295333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_40_3,2/12/2022,-8.667983333,100.1295333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_40_4,2/12/2022,-8.667983333,100.1295333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_40_5,2/12/2022,-8.667983333,100.1295333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_40_WC,2/12/2022,-8.667983333,100.1295333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_40_DI,2/12/2022,-8.667983333,100.1295333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_41_1,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_41_2,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_41_3,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_41_4,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_41_5,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_41_WC,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_41_DI,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_41_1,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_41_2,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_41_3,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_41_4,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_41_5,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_41_WC,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_41_DI,2/12/2022,-8.9551,101.0229,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_42_1,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_42_2,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_42_3,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_42_4,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_42_5,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_42_WC,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_42_DI,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_5_42_1,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_5_42_2,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_5_42_3,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_2_42_1,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_2_42_2,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_2_42_3,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_42_WC,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_42_DI,2/12/2022,-9.62345,100.5792667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_43_1,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_43_2,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_43_3,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_43_4,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_43_5,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_43_WC,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_43_DI,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_43_1,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_43_2,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_43_3,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_43_4,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_43_5,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_43_WC,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_43_DI,2/12/2022,-10.2283,100.0893333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_44_1,2/12/2022,-10.83788333,99.66803333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_44_2,2/12/2022,-10.83788333,99.66803333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_44_3,2/12/2022,-10.83788333,99.66803333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_44_4,2/12/2022,-10.83788333,99.66803333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_44_5,2/12/2022,-10.83788333,99.66803333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_44_WC,2/12/2022,-10.83788333,99.66803333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_44_DI,2/12/2022,-10.83788333,99.66803333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_45_1,3/12/2022,-11.356,99.03245,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_45_2,3/12/2022,-11.356,99.03245,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_45_3,3/12/2022,-11.356,99.03245,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_45_4,3/12/2022,-11.356,99.03245,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_45_5,3/12/2022,-11.356,99.03245,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_45_WC,3/12/2022,-11.356,99.03245,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_45_DI,3/12/2022,-11.356,99.03245,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_46_1,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_46_2,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_46_3,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_46_4,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_46_5,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_46_WC,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_46_DI,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_46_1,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_46_2,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_46_3,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_46_4,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_46_5,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_46_WC,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_46_DI,3/12/2022,-11.52418333,98.55918333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_47_1,3/12/2022,-11.8895,97.51693333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_47_2,3/12/2022,-11.8895,97.51693333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_47_3,3/12/2022,-11.8895,97.51693333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_47_4,3/12/2022,-11.8895,97.51693333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_47_5,3/12/2022,-11.8895,97.51693333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_47_WC,3/12/2022,-11.8895,97.51693333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_47_DI,3/12/2022,-11.8895,97.51693333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_48_1,4/12/2022,-12.1339,96.85103333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_48_2,4/12/2022,-12.1339,96.85103333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_48_3,4/12/2022,-12.1339,96.85103333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_48_4,4/12/2022,-12.1339,96.85103333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_48_5,4/12/2022,-12.1339,96.85103333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_48_WC,4/12/2022,-12.1339,96.85103333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_48_DI,4/12/2022,-12.1339,96.85103333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_49_1,4/12/2022,-12.14315,96.811,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_49_2,4/12/2022,-12.14315,96.811,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_49_3,4/12/2022,-12.14315,96.811,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_49_4,4/12/2022,-12.14315,96.811,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_49_5,4/12/2022,-12.14315,96.811,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_49_WC,4/12/2022,-12.14315,96.811,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_49_DI,4/12/2022,-12.14315,96.811,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_50_1,4/12/2022,-12.17583333,96.8492,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_50_2,4/12/2022,-12.17583333,96.8492,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_50_3,4/12/2022,-12.17583333,96.8492,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_50_4,4/12/2022,-12.17583333,96.8492,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_50_5,4/12/2022,-12.17583333,96.8492,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_50_WC,4/12/2022,-12.17583333,96.8492,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_50_DI,4/12/2022,-12.17583333,96.8492,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_51_1,4/12/2022,-12.15248333,96.85118333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_51_2,4/12/2022,-12.15248333,96.85118333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_51_3,4/12/2022,-12.15248333,96.85118333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_51_4,4/12/2022,-12.15248333,96.85118333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_51_5,4/12/2022,-12.15248333,96.85118333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_51_WC,4/12/2022,-12.15248333,96.85118333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_51_DI,4/12/2022,-12.15248333,96.85118333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_52_1,4/12/2022,-12.14658333,96.87215,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_52_2,4/12/2022,-12.14658333,96.87215,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_52_3,4/12/2022,-12.14658333,96.87215,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_52_4,4/12/2022,-12.14658333,96.87215,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_52_5,4/12/2022,-12.14658333,96.87215,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_52_WC,4/12/2022,-12.14658333,96.87215,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_52_DI,4/12/2022,-12.14658333,96.87215,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_1,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_2,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_3,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_4,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_5,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_WC,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
